id	name	url	vac_type	from	to	employer_name	schedule	employment	experience	key_skills	bad
30904618	Начальник отдела формирования заявок	https://hh.ru/vacancy/30904618	Начальник отдела/лаборатории	0	0	ТИТАН-2, холдинг	Полный день	Полная занятость	От 1 года до 3 лет	Пользователь ПК, Работа с большим объемом информации, Английский язык, Деловое общение	
31579286	Начальник отдела развития отчетности	https://hh.ru/vacancy/31579286	Начальник отдела/лаборатории	0	0	МАГНИТ, Розничная сеть	Полный день	Полная занятость	От 3 до 6 лет		
31565238	Начальник отдела разработки приложений бизнес-анализа (BI) [id 13847]	https://hh.ru/vacancy/31565238	Начальник отдела/лаборатории	0	0	Газпром нефть	Полный день	Полная занятость	Более 6 лет		
30108886	Начальник лаборатории / Head of Laboratory	https://hh.ru/vacancy/30108886	Начальник отдела/лаборатории	0	0	Unilever	Полный день	Полная занятость	От 1 года до 3 лет		
31333329	Начальник лаборатории	https://hh.ru/vacancy/31333329	Начальник отдела/лаборатории	0	0	Кировский завод	Полный день	Полная занятость	От 3 до 6 лет		
31189322	Начальник отдела отчетности и контроля	https://hh.ru/vacancy/31189322	Начальник отдела/лаборатории	0	0	Средне-Невский судостроительный завод	Полный день	Полная занятость	Более 6 лет		
30944569	Начальник отдела турбин	https://hh.ru/vacancy/30944569	Начальник отдела/лаборатории	0	0	Силовые машины, Управляющая компания	Полный день	Полная занятость	От 3 до 6 лет		
31139976	Начальник отдела планирования реконструкции и технического перевооружения	https://hh.ru/vacancy/31139976	Начальник отдела/лаборатории	0	0	Газпром переработка	Полный день	Полная занятость	Более 6 лет		
31184720	Заместитель начальника отдела по оперативной работе	https://hh.ru/vacancy/31184720	Начальник отдела/лаборатории	0	0	AsstrA	Полный день	Полная занятость	От 1 года до 3 лет		
31528985	Начальник отдела наружного освещения	https://hh.ru/vacancy/31528985	Начальник отдела/лаборатории	0	0	Ленгипроинжпроект	Полный день	Полная занятость	От 3 до 6 лет		
31550759	Начальник отдела упраления НСИ корпоративной отчетностью	https://hh.ru/vacancy/31550759	Начальник отдела/лаборатории	0	0	Газпром нефть	Полный день	Полная занятость	Более 6 лет		
30361044	Начальник отдела информационных технологий	https://hh.ru/vacancy/30361044	Начальник отдела/лаборатории	0	0	АЭМ-технологии, Инжиниринговая компания	Полный день	Полная занятость	От 3 до 6 лет		
31360878	Начальник отдела по предотвращению потерь и контролю рисков в гипермаркете	https://hh.ru/vacancy/31360878	Начальник отдела/лаборатории	0	0	OBI	Полный день	Полная занятость	От 1 года до 3 лет		
31486192	Начальник отдела строительного контроля	https://hh.ru/vacancy/31486192	Начальник отдела/лаборатории	0	0	СГК-1	Полный день	Полная занятость	Более 6 лет		
31663083	DSP-программист	https://hh.ru/vacancy/31663083	Программист	103000	161000	Специальный Технологический Центр	Полный день	Полная занятость	От 1 года до 3 лет		
30707378	Программист C (Linux)	https://hh.ru/vacancy/30707378	Программист	150000	150000	Супертел	Полный день	Полная занятость	От 3 до 6 лет	Linux, embedded, C/C++, встроенное ПО, Multithread Programming, Embedded Linux	
25857243	Инженер-программист (Qt)	https://hh.ru/vacancy/25857243	Программист	92000	172000	Специальный Технологический Центр	Полный день	Полная занятость	От 1 года до 3 лет	знание C/C++, знание Qt, работа с системами контроля версий	
31612895	Программист	https://hh.ru/vacancy/31612895	Программист	60000	60000	ПрофитМед, Санкт-Петербург	Полный день	Полная занятость	От 1 года до 3 лет		
27941291	Инженер-программист микроконтроллеров	https://hh.ru/vacancy/27941291	Программист	57000	57000	Институт телекоммуникаций	Полный день	Полная занятость	От 1 года до 3 лет		
28430923	Ведущий программист ГИС	https://hh.ru/vacancy/28430923	Программист	100000	100000	Институт телекоммуникаций	Полный день	Полная занятость	От 3 до 6 лет		
31505616	Инженер-программист	https://hh.ru/vacancy/31505616	Программист	80000	80000	БФК-Проект	Полный день	Полная занятость	Нет опыта		
27941646	Инженер-программист	https://hh.ru/vacancy/27941646	Программист	57000	57000	Институт телекоммуникаций	Полный день	Полная занятость	От 1 года до 3 лет		
31362764	Golang developer (junior+)	https://hh.ru/vacancy/31362764	Программист	57000	115000	Гора Студио	Полный день	Полная занятость	От 1 года до 3 лет	PHP, Golang, SQL, API, Linux, Jira, Kanban, Agile Project Management, PostgreSQL, Nginx, Git	
29319476	Программист микроконтроллеров	https://hh.ru/vacancy/29319476	Программист	92000	92000	ТАЙПИТ, Торгово-промышленная группа	Полный день	Полная занятость	От 3 до 6 лет		
28565036	Инженер-программист	https://hh.ru/vacancy/28565036	Программист	57000	57000	Институт телекоммуникаций	Полный день	Полная занятость	От 1 года до 3 лет	C++, C#, Linux, Git, Qt	
30922373	Software Engineer	https://hh.ru/vacancy/30922373	Программист	172000	172000	ALM Works	Гибкий график	Полная занятость	От 1 года до 3 лет	Java, JavaScript	
31332718	Старший программист (gamedev)	https://hh.ru/vacancy/31332718	Программист	207000	287000	JoyCraft Games	Полный день	Полная занятость	От 3 до 6 лет		
31591989	Junior Developer	https://hh.ru/vacancy/31591989	Программист	58000	83000	Developer Soft	Полный день	Полная занятость	Нет опыта		
31002369	Программист	https://hh.ru/vacancy/31002369	Программист	69000	69000	Институт телекоммуникаций	Полный день	Полная занятость	От 3 до 6 лет		
31658850	Инженер-программист	https://hh.ru/vacancy/31658850	Программист	40000	60000	Равенство	Полный день	Полная занятость	Нет опыта	C#, C++, MySQL, Математическое программирование, SQL, Разработка ПО	
31348754	Программист на производство	https://hh.ru/vacancy/31348754	Программист	80000	80000	СтарЛайн, Научно-производственное объединение	Полный день	Полная занятость	От 1 года до 3 лет	ERP Systems, CRM, SQL, XML	
31568007	Инженер-программист	https://hh.ru/vacancy/31568007	Программист	69000	69000	Технические Системы и Технологии	Полный день	Полная занятость	От 3 до 6 лет		
31640347	Старший инженер-программист	https://hh.ru/vacancy/31640347	Программист	65000	65000	Филиал СКБ Энергия АО Завод Энергия	Полный день	Полная занятость	От 3 до 6 лет	Linux, C++	
31631437	Инженер-программист	https://hh.ru/vacancy/31631437	Программист	92000	92000	Радиоавионика	Полный день	Полная занятость	От 1 года до 3 лет	C/C++	
31546318	Инженер-программист 2 категории	https://hh.ru/vacancy/31546318	Программист	35000	70000	НИЦ Радиотехники	Полный день	Полная занятость	От 1 года до 3 лет		
19094169	Ведущий инженер-программист	https://hh.ru/vacancy/19094169	Программист	55000	55000	ПетербургГаз	Полный день	Полная занятость	От 1 года до 3 лет		
31379694	Инженер-программист (Linux)	https://hh.ru/vacancy/31379694	Программист	75000	85000	ВНИИРА	Полный день	Полная занятость	От 3 до 6 лет	C/C++, Qt, MySQL, Linux, Разработка ПО, Unix	
31385929	Game developer (Roblox)	https://hh.ru/vacancy/31385929	Программист	100000	200000	Силиз	Полный день	Полная занятость	От 3 до 6 лет	ООП	
31633872	Ведущий инженер-программист	https://hh.ru/vacancy/31633872	Программист	115000	138000	СПЕКТРОН, НПО	Полный день	Полная занятость	От 3 до 6 лет	C++, Qt	
30750953	Инженер-программист Qt (junior)	https://hh.ru/vacancy/30750953	Программист	57000	57000	СтарЛайн, Научно-производственное объединение	Полный день	Полная занятость	Нет опыта		
30396237	Software Developer (IntelliJ IDEA, VCS Integration)	https://hh.ru/vacancy/30396237	Программист	195000	195000	JetBrains	Гибкий график	Полная занятость	От 3 до 6 лет		
31568005	Инженер-программист (QNX)	https://hh.ru/vacancy/31568005	Программист	80000	80000	Технические Системы и Технологии	Полный день	Полная занятость	От 3 до 6 лет		
31634612	Middle Software Engineer	https://hh.ru/vacancy/31634612	Программист	0	0	Рашн Чардж	Полный день	Полная занятость	От 3 до 6 лет		
31439502	Системный программист (Linux)	https://hh.ru/vacancy/31439502	Программист	80000	80000	Мир Калкулэйт	Полный день	Полная занятость	От 1 года до 3 лет	Python, C++, Linux, Администрирование серверов Linux, XML, Системы контроля версий	
31556598	IT or Games developer	https://hh.ru/vacancy/31556598	Программист	216000	216000	We Got Talent OY	Полный день	Полная занятость	От 3 до 6 лет	C#, Java, C++, OpenGL, 3D, 2D, Unity, JavaScript, Python, Английский язык, Game Programming, .NET Framework, Unreal Engine	
31414559	Программист	https://hh.ru/vacancy/31414559	Программист	103000	103000	СэтлСити	Полный день	Полная занятость	От 1 года до 3 лет	ASP.NET MVC, C#, MS SQL, API, WCF, MSMQ, ORM, LINQ, ASP.NET, 3D Home Architect, Xamarin	
28241979	Старший инженер-программист (OpenGL)	https://hh.ru/vacancy/28241979	Программист	140000	140000	Транзас	Полный день	Полная занятость	От 3 до 6 лет	C++, OpenGL, WebGL, Leaflet, Mapbox, вычислительная геометрия	
31494525	Инженер-программист	https://hh.ru/vacancy/31494525	Программист	80000	80000	НИИ Вектор	Полный день	Полная занятость	От 3 до 6 лет		
31548582	Ведущий программист микроконтроллеров	https://hh.ru/vacancy/31548582	Программист	42000	80000	НИЦ Радиотехники	Полный день	Полная занятость	От 3 до 6 лет		
31551014	Инженер-программист 3 категории	https://hh.ru/vacancy/31551014	Программист	34000	34000	Петербургский Метрополитен, государственное унитарное предприятие	Полный день	Полная занятость	От 1 года до 3 лет		
31551821	Ведущий инженер-программист	https://hh.ru/vacancy/31551821	Программист	57000	57000	Петербургский Метрополитен, государственное унитарное предприятие	Полный день	Полная занятость	От 1 года до 3 лет		
31560053	Программист 3D графики (Mac и консоли)	https://hh.ru/vacancy/31560053	Программист	115000	115000	Elverils.LLC	Полный день	Полная занятость	От 3 до 6 лет		
31399015	Инженер-программист	https://hh.ru/vacancy/31399015	Программист	80000	80000	TopAssistant	Гибкий график	Полная занятость	Нет опыта	C++, Python, STL, Разработка ПО	
31123100	Senior React Developer/Ведущий React разработчик	https://hh.ru/vacancy/31123100	Программист	120000	200000	ITGLOBAL.COM	Удаленная работа	Полная занятость	От 3 до 6 лет		
31553987	JS developer / программист (React.js)	https://hh.ru/vacancy/31553987	Программист	92000	172000	ZaKipish	Полный день	Полная занятость	От 1 года до 3 лет	JavaScript, HTML, CSS, Git, react.js	
28872942	Инженер-программист (навигационное обеспечение)	https://hh.ru/vacancy/28872942	Программист	80000	103000	Специальный Технологический Центр	Полный день	Полная занятость	От 1 года до 3 лет	DSP, C++, Математическая статистика	
31120852	Программист	https://hh.ru/vacancy/31120852	Программист	70000	70000	Университет ИТМО	Полный день	Полная занятость	От 1 года до 3 лет		
31445727	UI Developer (Rider)	https://hh.ru/vacancy/31445727	Программист	207000	207000	JetBrains	Полный день	Полная занятость	От 3 до 6 лет	UI, Swing, Java, C#	
29699433	Программист	https://hh.ru/vacancy/29699433	Программист	70000	70000	Морские Навигационные Системы	Гибкий график	Полная занятость	Более 6 лет	Linux, Git, Python, C/C++, Qt, Debian, Gnu/Linux, Gui на Qt4	
29699460	Инженер-программист	https://hh.ru/vacancy/29699460	Программист	70000	90000	Морские Навигационные Системы	Гибкий график	Полная занятость	От 3 до 6 лет	Linux, Git, Python, C/C++, Qt, Debian, Gnu/Linux, Gui на Qt4	
31434112	Программист	https://hh.ru/vacancy/31434112	Программист	50000	50000	«Торговый дом «Амалтея»	Полный день	Полная занятость	От 1 года до 3 лет		
31513400	Инженер-программист	https://hh.ru/vacancy/31513400	Программист	60000	80000	Международный Кадровый Центр	Полный день	Полная занятость	От 1 года до 3 лет	Borland C++, C++, MS Visual C++, Linux, Разработка ПО, TCP/IP, C	
31530015	Программист ABAP	https://hh.ru/vacancy/31530015	Программист	80000	120000	Отраслевой центр разработок и внедрения информационных систем / ОЦРВ	Полный день	Полная занятость	От 1 года до 3 лет		
30900583	Программист ГИС	https://hh.ru/vacancy/30900583	Программист	80000	80000	Наука	Полный день	Полная занятость	От 1 года до 3 лет	ArcGIS, QGIS, ГИС, ООП, СУБД, Delphi, C#	
30390959	Программист	https://hh.ru/vacancy/30390959	Программист	0	115000	Intratool	Полный день	Полная занятость	От 1 года до 3 лет		
31328938	Инженер-программист АСУ ТП	https://hh.ru/vacancy/31328938	Программист	63000	69000	Армия Кадров	Полный день	Полная занятость	От 1 года до 3 лет		
30652278	Ведущий программист	https://hh.ru/vacancy/30652278	Программист	120000	120000	Университет ИТМО	Полный день	Полная занятость	От 3 до 6 лет		
31490835	Инженер-программист	https://hh.ru/vacancy/31490835	Программист	57000	57000	Специальный Технологический Центр	Полный день	Полная занятость	От 1 года до 3 лет	STM32	
15737951	Программист С/Asm	https://hh.ru/vacancy/15737951	Программист	115000	115000	Специальный Технологический Центр	Полный день	Полная занятость	От 3 до 6 лет		
29699419	Ведущий программист	https://hh.ru/vacancy/29699419	Программист	100000	150000	Морские Навигационные Системы	Гибкий график	Полная занятость	От 3 до 6 лет	Администрирование серверов Linux, Linux, Python, Git, Debian GNU/Linux, Gui yf Qt4, Linux/C/C++	
31475606	Junior Developer	https://hh.ru/vacancy/31475606	Программист	23000	23000	DDG	Полный день	Полная занятость	Нет опыта	ООП, SQL, Linux	
31466918	Инженер-программист	https://hh.ru/vacancy/31466918	Программист	92000	92000	Ростелеком	Полный день	Полная занятость	От 1 года до 3 лет		
28302010	Senior Software Developer (dotCover)	https://hh.ru/vacancy/28302010	Программист	230000	230000	JetBrains	Гибкий график	Полная занятость	От 3 до 6 лет		
31429544	Инженер-программист АСУ ТП	https://hh.ru/vacancy/31429544	Программист	100000	100000	Единый Центр Кадров	Полный день	Полная занятость	От 3 до 6 лет	Simatic WinCC flexible, STEP-7, TIA-Portal, InTouch, Управление проектами, Английский язык	
17217849	Системный программист	https://hh.ru/vacancy/17217849	Программист	115000	115000	Специальный Технологический Центр	Полный день	Полная занятость	От 3 до 6 лет		
31416031	Инженер-программист 1 категории сектора информационно-технологических систем отдела АСУ ТП	https://hh.ru/vacancy/31416031	Программист	0	87000	Транснефть - Балтика	Полный день	Полная занятость	От 3 до 6 лет		
30946244	Ведущий инженер-программист АСУ ТП	https://hh.ru/vacancy/30946244	Программист	0	115000	Intratool	Полный день	Полная занятость	От 3 до 6 лет		
31364469	Software Engineer (JVM Runtime)	https://hh.ru/vacancy/31364469	Программист	230000	230000	JetBrains	Полный день	Полная занятость	От 3 до 6 лет		
18562648	Senior Software Developer (IntelliJ IDEA)	https://hh.ru/vacancy/18562648	Программист	200000	200000	JetBrains	Гибкий график	Полная занятость	От 3 до 6 лет		
26802677	Senior Software Developer (AppCode)	https://hh.ru/vacancy/26802677	Программист	230000	230000	JetBrains	Гибкий график	Полная занятость	От 3 до 6 лет		
27975423	Software Developer (AppCode)	https://hh.ru/vacancy/27975423	Программист	207000	207000	JetBrains	Гибкий график	Полная занятость	От 1 года до 3 лет		
31385210	Программист-разработчик	https://hh.ru/vacancy/31385210	Программист	100000	100000	Евросиб	Полный день	Полная занятость	От 1 года до 3 лет		
31359791	Программист	https://hh.ru/vacancy/31359791	Программист	80000	80000	НИНТЕГРА	Полный день	Полная занятость	От 3 до 6 лет	Delphi, MySQL, SQL, PostgreSQL, XML, ООП, SVN, FastReport, Developer Express	
22056926	Senior Software Developer (PyCharm)	https://hh.ru/vacancy/22056926	Программист	207000	207000	JetBrains	Полный день	Полная занятость	От 3 до 6 лет	Java, Python	
31226648	Software Developer (Rider)	https://hh.ru/vacancy/31226648	Программист	230000	230000	JetBrains	Гибкий график	Полная занятость	От 3 до 6 лет	C#, .NET Framework, ASP.NET, Java, .net core, Unity, kotlin	
28375298	Senior Software Developer (CLion: Debuggers Support)	https://hh.ru/vacancy/28375298	Программист	230000	230000	JetBrains	Гибкий график	Полная занятость	От 3 до 6 лет	Java, C++, GDB, LLDB, Swing	
30795539	Senior Software Developer (CLion: Build Systems Support)	https://hh.ru/vacancy/30795539	Программист	230000	230000	JetBrains	Гибкий график	Полная занятость	От 3 до 6 лет		
31326123	Программист	https://hh.ru/vacancy/31326123	Программист	68000	324000	Dev in CZ	Полный день	Полная занятость	Нет опыта	C#, AngularJS, Java, CSS, C++, Vue, JSON, HTML, Node.js, React, Kotlin, Adobe Photoshop, TypeScript, jQuery, JavaScript, MySQL, PHP, Objective-C, API	
30893755	Senior Software Developer (MPS)	https://hh.ru/vacancy/30893755	Программист	230000	230000	JetBrains	Полный день	Полная занятость	От 3 до 6 лет		
31297411	Инженер-программист	https://hh.ru/vacancy/31297411	Программист	50000	85000	Концерн НПО Аврора	Полный день	Полная занятость	От 3 до 6 лет	QNX, C/C++	
30869617	Senior JS Developer	https://hh.ru/vacancy/30869617	Программист	172000	172000	Devim	Полный день	Полная занятость	От 3 до 6 лет	JavaScript, React	
30424526	Senior Software Developer (ReSharper - Perfomance)	https://hh.ru/vacancy/30424526	Программист	230000	230000	JetBrains	Полный день	Полная занятость	От 3 до 6 лет		
26448698	Senior Software Developer (ReSharper)	https://hh.ru/vacancy/26448698	Программист	230000	230000	JetBrains	Полный день	Полная занятость	От 3 до 6 лет		
26949603	Software Engineer (IntelliJ IDEA: Profilers Support)	https://hh.ru/vacancy/26949603	Программист	230000	230000	JetBrains	Полный день	Полная занятость	От 3 до 6 лет		
30366004	Инженер-программист (разработчик БД)	https://hh.ru/vacancy/30366004	Программист	65000	65000	КАРАВАЙ, группа компаний	Полный день	Полная занятость	От 1 года до 3 лет		
31116075	Ведущий программист-разработчик	https://hh.ru/vacancy/31116075	Программист	115000	115000	Простор Телеком	Полный день	Полная занятость	От 3 до 6 лет	IP-сети, Cisco, NixOS, Java, PHP, ORACLE, MySQL, mssql, clickhouse, Redis, MongoDB, JS, .NET, IIS	
31684169	Инженер-программист	https://hh.ru/vacancy/31684169	Программист	0	0	Филиал СКБ Энергия АО Завод Энергия	Полный день	Полная занятость	От 1 года до 3 лет	Linux, C++	
31696574	Инженер-программист (разработчик БД)	https://hh.ru/vacancy/31696574	Программист	69000	69000	КАРАВАЙ, группа компаний	Полный день	Полная занятость	От 1 года до 3 лет		
31707276	Системный программист Linux	https://hh.ru/vacancy/31707276	Программист	92000	149000	НТЦ Метротек	Гибкий график	Полная занятость	От 3 до 6 лет	Разработка ПО, Linux, Linux Kernel, Device Drivers, Networking, Python, Bash, Git	
31714247	Инженер-программист	https://hh.ru/vacancy/31714247	Программист	0	100000	Электронные системы	Полный день	Полная занятость	От 3 до 6 лет	T-SQL, С++, C#, TCP/IP, UDP, VCF, CLR	
31746151	Инженер-программист	https://hh.ru/vacancy/31746151	Программист	40000	40000	КБ Арсенал	Полный день	Полная занятость	От 1 года до 3 лет	C/C++, Qt, PostgreSQL, Linux, QT Creator	
31748536	Инженер-программист	https://hh.ru/vacancy/31748536	Программист	40000	40000	КБ Арсенал	Полный день	Полная занятость	От 1 года до 3 лет	C/C++, Visual Studio, Builder C++	
31751636	Инженер-программист микроконтроллеров	https://hh.ru/vacancy/31751636	Программист	80000	161000	i-FREE	Полный день	Полная занятость	От 1 года до 3 лет	C++, ARM	
31754816	Инженер-программист	https://hh.ru/vacancy/31754816	Программист	60000	80000	Корпорация Оборонные технологии	Полный день	Полная занятость	От 1 года до 3 лет	программирование QT, Astra Linux, ЗОСРВ QNX, ЕСКД, ГОСТ	
31143827	Qt/QML Application Developer	https://hh.ru/vacancy/31143827	Программист	0	0	Новые Облачные Технологии	Полный день	Полная занятость	От 1 года до 3 лет	Qt, C/C++, QML	
31143818	Senior Qt/QML Application Developer	https://hh.ru/vacancy/31143818	Программист	0	0	Новые Облачные Технологии	Полный день	Полная занятость	От 3 до 6 лет	C/C++, C++, Qt, QML	
30849802	Embedded Software Engineer	https://hh.ru/vacancy/30849802	Программист	0	0	Synopsys	Гибкий график	Полная занятость	Более 6 лет	C/C++, Assembler, Code Optimization, Python, Bash, Perl, Unix Shell Scripts, Jenkins	
31393690	Программист-разработчик	https://hh.ru/vacancy/31393690	Программист	0	0	Insilico Medicine, Inc	Гибкий график	Полная занятость	От 1 года до 3 лет	Python, Linux, Git, Docker, ООП, MongoDB	
30978421	Quantitative developer (HFT developer)	https://hh.ru/vacancy/30978421	Программист	0	0	Cindicator	Полный день	Полная занятость	От 3 до 6 лет	Python, Java, C++, SQL, Algorithmic trading	
30906217	Инженер-программист (обработка сигналов)	https://hh.ru/vacancy/30906217	Программист	0	0	Радар ММС	Полный день	Полная занятость	От 1 года до 3 лет		
31737007	Ведущий инженер-программист ( верхний уровень)	https://hh.ru/vacancy/31737007	Программист	0	0	Силовые машины, Управляющая компания	Полный день	Полная занятость	Нет опыта		
30396275	Программист Full Stack (Middle/Senior)	https://hh.ru/vacancy/30396275	Программист	0	0	ГК СКАУТ	Полный день	Полная занятость	От 3 до 6 лет	С#, .NET Framework, WPF, Entity Framework, MS SQL, MS SQL Server, Cassandra, Kafka, Redis, Big Data, MS Visual Studio 2015, PostgreSQL, SOA, Микросервисная архитектура, JavaScript, HTML5, CSS3, Gulp, Angular5, Webpack, REST, TypeScript	
31724425	Инженер-программист 1 категории	https://hh.ru/vacancy/31724425	Программист	0	0	ИЦ Буревестник	Полный день	Полная занятость	Нет опыта		
31754589	Senior Scala Developer	https://hh.ru/vacancy/31754589	Программист	0	0	the_covert	Полный день	Полная занятость	От 3 до 6 лет	SCALA	
28104098	Senior Software Developer	https://hh.ru/vacancy/28104098	Программист	0	0	Транзас	Полный день	Полная занятость	От 3 до 6 лет	asynchronous programming, Асинхронное программирование, алгоритмы, algorithms, scalable systems	
31755844	Staff Software Engineer	https://hh.ru/vacancy/31755844	Программист	0	0	Genesys	Полный день	Полная занятость	От 3 до 6 лет	C++, JavaScript, Python, Unix, Linux, Ubuntu Server, Node.js, SIP, RTP, Английский язык	
31498629	Scala developer	https://hh.ru/vacancy/31498629	Программист	0	0	ЦРПТ (Центр развития перспективных технологий)	Полный день	Полная занятость	От 1 года до 3 лет		
30946428	Senior Embedded systems Developer	https://hh.ru/vacancy/30946428	Программист	0	0	DSR, Группа Компаний	Гибкий график	Полная занятость	От 3 до 6 лет	MCU, Язык C, RTOS, ZigBee, Z-Wave	
30933094	Инженер-программист (Разработчик ПО)	https://hh.ru/vacancy/30933094	Программист	0	0	Взлет, ГК	Полный день	Полная занятость	Нет опыта		
31588188	Инженер-программист	https://hh.ru/vacancy/31588188	Программист	0	0	Таурас-Феникс	Полный день	Полная занятость	От 1 года до 3 лет	PLC, Siemens, С#	
31736928	Ведущий инженер программист (Отдел проектирования систем диагностики ТЭС)	https://hh.ru/vacancy/31736928	Программист	0	0	Силовые машины, Управляющая компания	Полный день	Полная занятость	Нет опыта	Администрирование серверов Linux, Redmine	
31334748	Программист	https://hh.ru/vacancy/31334748	Программист	0	0	ЭЛТИС	Полный день	Полная занятость	От 3 до 6 лет	C/C++, MS Office, Delphi	
31333042	UI Developer	https://hh.ru/vacancy/31333042	Программист	0	0	Wargaming	Полный день	Полная занятость	От 3 до 6 лет		
15518045	Программист графики	https://hh.ru/vacancy/15518045	Программист	0	0	Saber Interactive	Полный день	Полная занятость	От 1 года до 3 лет	OpenGL, C++, Графика	
29901813	Scala Developer (PlanIt)	https://hh.ru/vacancy/29901813	Программист	0	0	DINO Systems	Полный день	Полная занятость	От 1 года до 3 лет	SCALA, Akka, Cassandra, Kafka, Docker, Kubernetes, Protobuf, gRPC, Jenkins, ELK, Angular 7, TypeScript	
31552544	Senior Unreal Engine Developer	https://hh.ru/vacancy/31552544	Программист	0	0	ТРА РОБОТИКС	Полный день	Полная занятость	От 3 до 6 лет	Linux, Python, C++, Unreal Engine	
31702789	Инженер-программист	https://hh.ru/vacancy/31702789	Программист	0	0	Хилби	Гибкий график	Полная занятость	От 3 до 6 лет	C/C++	
31558579	Программист игровой логики	https://hh.ru/vacancy/31558579	Программист	0	0	Aurora Games	Полный день	Полная занятость	Нет опыта	Lua, Git, Game Programming, Разработка компьютерных Игр	
31738521	Full Stack Developer	https://hh.ru/vacancy/31738521	Программист	0	0	Keycafe	Удаленная работа	Полная занятость	От 3 до 6 лет	Java, AngularJS, CSS, REST, Grails, JavaScript, Git, SQL	
31530134	Программист FPGA	https://hh.ru/vacancy/31530134	Программист	0	0	НПК ТИМ	Полный день	Полная занятость	От 3 до 6 лет		
31461600	SWIFT программист (удаленно)	https://hh.ru/vacancy/31461600	Программист	0	0	Auslogics Labs Pty Ltd	Удаленная работа	Полная занятость	От 3 до 6 лет		
30870093	Ведущий программист	https://hh.ru/vacancy/30870093	Программист	0	0	Конфидент	Полный день	Полная занятость	От 3 до 6 лет		
30474498	Scala Developer (Live Reports)	https://hh.ru/vacancy/30474498	Программист	0	0	DINO Systems	Полный день	Полная занятость	От 3 до 6 лет	Java, SCALA, REST API, Docker, Websockets, RabbitMQ, Kafka, Reactive Streams, CQRS, Kubernetes, RocksDB, Cats	
29816148	Scala developer (R&D)	https://hh.ru/vacancy/29816148	Программист	0	0	DINO Systems	Полный день	Полная занятость	От 1 года до 3 лет	SCALA, Java, Linux, MongoDB	
31726612	Senior BigData Developer	https://hh.ru/vacancy/31726612	Программист	0	0	Luxoft	Полный день	Полная занятость	От 3 до 6 лет		
31452144	Ведущий инженер-программист	https://hh.ru/vacancy/31452144	Программист	0	0	Опытно-конструкторское бюро Электроавтоматика имени П.А. Ефимова	Полный день	Полная занятость	От 3 до 6 лет		
31379706	Ведущий инженер-программист (Linux)	https://hh.ru/vacancy/31379706	Программист	0	0	ВНИИРА	Полный день	Полная занятость	От 3 до 6 лет	Linux, MySQL, C++, Qt, Unix, Bash, Разработка ПО	
31722825	Full stack разработчик / Full stack developer	https://hh.ru/vacancy/31722825	Программист	0	0	Megabonus	Полный день	Полная занятость	От 3 до 6 лет	PHP, HTML, JavaScript, MySQL, HTML5	
30674088	Junior software developer	https://hh.ru/vacancy/30674088	Программист	0	0	ГЕТ бизнес консалтинг	Гибкий график	Полная занятость	От 1 года до 3 лет	JavaScript, HTML, CSS, jQuery, HTML5, CSS3, MS SQL, Web Application Development, Разработка ПО	
28824783	Инженер-программист 2 категории	https://hh.ru/vacancy/28824783	Программист	0	0	Специальный Технологический Центр	Полный день	Полная занятость	От 1 года до 3 лет	DSP, C++	
30890011	Программист Go отдела Kubernetes	https://hh.ru/vacancy/30890011	Программист	0	0	Selectel	Полный день	Полная занятость	От 3 до 6 лет	Linux, MySQL, PostgreSQL, Git, CI/CD, ORM, Kubernetes, Python, Go	
31496817	Инженер-программист	https://hh.ru/vacancy/31496817	Программист	0	0	Big Data Solutions	Полный день	Полная занятость	От 3 до 6 лет	Scripting, Linux, Python, Perl, Big Data	
31424964	Embedded developer	https://hh.ru/vacancy/31424964	Программист	0	0	COMTEK Inc.	Полный день	Полная занятость	От 3 до 6 лет	C/C++, Embedded system, Английский язык	
31712512	Golang Developer	https://hh.ru/vacancy/31712512	Программист	0	0	Новые Облачные Технологии	Полный день	Полная занятость	От 3 до 6 лет		
31691190	Программист (разработка и внедрение голосовых меню)	https://hh.ru/vacancy/31691190	Программист	0	0	ЦРТ | Группа компаний	Полный день	Полная занятость	От 1 года до 3 лет	XML, SOAP, Mercurial, SVN, Git, Perl, C++, PHP, Shell Scripting, Java, Hibernate ORM, Spring Framework, MS SQL, ORACLE, MySQL, PostgreSQL, VoiceXML, SRGS, VoIP	
31689652	Junior Go Developer	https://hh.ru/vacancy/31689652	Программист	0	0	TradingView	Полный день	Полная занятость	От 1 года до 3 лет	golang, HTTP, TCP/IP, Python, Linux	
31663082	Младший DSP программист	https://hh.ru/vacancy/31663082	Программист	0	0	Специальный Технологический Центр	Гибкий график	Полная занятость	От 1 года до 3 лет	C/C++, DSP	
31382303	Senior Go Developer в команду Core	https://hh.ru/vacancy/31382303	Программист	0	0	ЭдСервер	Полный день	Полная занятость	От 3 до 6 лет		
31711430	Программист-разработчик Yii2	https://hh.ru/vacancy/31711430	Программист	0	0	Банк Жилищных Решений	Полный день	Полная занятость	От 3 до 6 лет	PHP, HTML, JavaScript, MySQL, CSS, jQuery, Yii	
31496799	Младший инженер-программист	https://hh.ru/vacancy/31496799	Программист	0	0	Big Data Solutions	Полный день	Полная занятость	Нет опыта	Python, Perl, Linux	
